,distributed_link_id,persona_category,distributed_link_category,distributed_link_author,rec_category,rec_author,isTopCount_persona,prop_persona,isMajorityCount_persona,isFirst3Position_persona,isFirstPosition_persona,propSameAuthor,isTopCount_dst,prop_dst,isMajorityCount_dst,isFirst3Position_dst,isFirstPosition_dst,propSameAuthor_persona,propSameAuthor_dst
86,7325818979757411616,society,beauty,sarastreetfood,"['other', 'other', 'society', 'society', 'other', None, None, None]","['90dayofficial', 'anjelahjohnson', 'msnbc', 'cnn', 'bidenhq', None, None, None]",False,0.4,False,True,False,0.0,False,0.0,False,False,False,0.0,0.0
87,7325818979757411616,sports,beauty,sarastreetfood,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['lih.romeiro', 'lih.romeiro', 'isadora_.nunes', 'camillocasecrets', 'isadora_.nunes', 'gioozinho', 'nickfrc', 'isadora_.nunes']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
88,7326072711598361888,beauty,sports,zion1edit,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['official_nct', 'official_nct', 'official_nct', 'totallynotjoshywoshy', 'boynextdoor_official', 'riize_jpn', 'tik_tyong', 'official_nct']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
89,7326072711598361888,control,sports,zion1edit,"['other', 'other', 'other', 'other', 'other', 'other', None, None]","['nikki.im', 'kmkzx', 'matt_rife', 'bestiesgift', 'titancamaraman365', 'caijielong', None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
90,7326072711598361888,society,sports,zion1edit,"['society', 'society', None, 'society', None, None, None, None]","['t_sply', 't_sply', 'senoyy.ae', 'joeycontino2', None, None, None, None]",False,1.0,True,True,True,0.0,False,0.0,False,False,False,0.0,0.0
91,7326072711598361888,sports,sports,zion1edit,"['other', 'other', 'other', 'other', 'beauty', 'other', 'other', 'other']","['avaryamberxx', '.listl', 'kogumipip', 'daniel.davison25', 'bbyrita26', 'user8407000497980', '.listl', '.listl']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
92,7326204935874350378,beauty,sports,spartanpuckpht,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['official_nct', 'official_nct', 'official_nct', 'p1harmony', 'haleyybaylee', 'official_wayv', 'omega_x_official', 'everglowofficial']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
93,7326204935874350378,control,sports,spartanpuckpht,"['other', 'other', 'other', 'other', 'other', None, None, None]","['waliyatmorenikeji40', 'yadir064', 'infrastructure520', 'carmenann40', 'theschoolofhardknocks', None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
94,7326204935874350378,society,sports,spartanpuckpht,"['other', 'other', 'society', 'society', None, 'other', 'society', 'other']","['bugha', 'jaay.shipp', 'falastineyes', 'marcus.dipaola', 'adamradogna', 'beowulftiktok', 'zayaperysian', 'carphk.aep']",False,0.42857142857142855,False,True,False,0.0,False,0.0,False,False,False,0.0,0.0
95,7326204935874350378,sports,sports,spartanpuckpht,"[None, 'other', None, 'other', 'beauty', None, None, None]","[None, 'hajjisultanwaeel', 'qst33n', 'zaikapobegaika', 'eishi.fortis', None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
96,7326954352466349355,beauty,society,jenneipher,"['other', None, None, None, None, None, None, None]","['jenneipher', None, None, None, None, None, None, None]",False,0.0,False,False,False,1.0,False,0.0,False,False,False,1.0,1.0
97,7326954352466349355,control,society,jenneipher,"['other', 'other', 'other', 'other', 'society', 'other', 'beauty', 'other']","['jenneipher', 'jenneipher', 'nickyandgabe', 'devonrodriguezart', 'humanityzero1', 'daveramsey', 'vanmadolo', 'mark.suave']",False,0.0,False,False,False,0.25,False,0.125,False,False,False,0.25,0.25
98,7326954352466349355,society,society,jenneipher,"['other', None, None, None, None, None, None, None]","['animemakesmecrazy', None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
99,7326954352466349355,sports,society,jenneipher,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'beauty']","['jenneipher', 'jenneipher', 'butterfly.bae5', 'minelva.de.ortega6', 'afsarraeess08', 'sohail12r', 'richardwoode2', 'rosebelle4529']",False,0.0,False,False,False,0.25,False,0.0,False,False,False,0.25,0.25
100,7327397121571835178,beauty,society,wffnews,"['other', None, None, None, 'other', None, 'other', 'other']","['mustafa_artst', None, None, None, '_itsyaboiavi', None, 'whoknowspraise', 'zafrankhan597']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
101,7327397121571835178,control,society,wffnews,"['society', 'society', 'beauty', 'society', 'other', 'society', None, None]","['wffnews', 'wffnews', 'ushistoryguy', 'dingnewscorp', 'reoniethebicurious', 'wffnews', None, None]",False,0.0,False,False,False,0.5,True,0.6666666666666666,True,True,True,0.5,0.5
102,7327397121571835178,society,society,wffnews,"['other', 'other', 'other', 'society', 'society', 'society', 'society', 'other']","['f.xf3', 'tharika535', 'toxichadi2', 'wffnews', 'juwelrana2061', 'wffnews', 'shiena.14', 'baijimsalikguiaselon']",True,0.5,False,False,False,0.25,True,0.5,False,False,False,0.25,0.25
103,7327397121571835178,sports,society,wffnews,"['other', 'other', 'other', 'other', None, 'other', 'sports', None]","['irw1_', 'do02jem', 'jetgun2', 'rizwanafridi190', 'christy12491', 'wmughalzadi', 'ugolord', None]",False,0.16666666666666666,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
104,7327423854966557998,beauty,sports,ceeposts,"['other', None, 'other', 'other', 'beauty', 'beauty', 'other', 'other']","['beam.stellar', 'user30805028190026', 'busy._pawss', 'user8334276004108', 'indra.paudel.gsts', 'loveug02', 'abdulrahimmustaph2', 'megaamerican']",False,0.2857142857142857,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
105,7327423854966557998,control,sports,ceeposts,"['other', 'other', 'other', 'sports', 'other', 'other', 'other', 'other']","['jern', 'dimplequeen5055', 'busy._pawss', 'ceeposts', 'cooldar8', 'at1vz', 'kevinpassement', 'bradenz_']",False,0.0,False,False,False,0.125,False,0.125,False,False,False,0.125,0.125
106,7327423854966557998,society,sports,ceeposts,"['sports', 'other', 'other', 'beauty', 'other', None, 'society', 'other']","['ceeposts', 'user8334276004108', 'ola.gold625', 'loveug02', 'wikiphresh', None, 'police.encounters911', 'pukhtoonlallay']",False,0.14285714285714285,False,False,False,0.14285714285714285,False,0.14285714285714285,False,True,True,0.14285714285714285,0.14285714285714285
107,7327423854966557998,sports,sports,ceeposts,"['beauty', 'other', 'other', 'other', 'beauty', 'other', None, 'other']","['gianna_fernandez146', '_.yourstrulyyyy._', 'luckychika19', 't456390', 'loveug02', 'badboyfrankie3', 'yurisreyes520', 'luckychika19']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
108,7327815341093031210,beauty,beauty,elroyredbeard,"['other', 'other', 'other', 'other', 'other', 'other', 'sports', 'other']","['merkules604', 'evrizzle', 'rangojalex', 'finzys', 'foufoupuppies', 'brandahoops', 'kylact', 'memes_foryoufeed']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
109,7327815341093031210,control,beauty,elroyredbeard,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['shiftless7', 'anataliav', 'merkules604', 'memes_foryoufeed', 'evrizzle', 'lance210', 'rangojalex', 'kamelahill']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
110,7327815341093031210,society,beauty,elroyredbeard,"['other', 'other', 'beauty', 'other', 'sports', 'other', 'sports', 'other']","['merkules604', 'tbag_389', 'shawnspence11', 'kayleighmoranville', 'sport', 'itslexilulu', 'kylact', 'holoscreen']",False,0.0,False,False,False,0.0,False,0.125,False,True,False,0.0,0.0
111,7327815341093031210,sports,beauty,elroyredbeard,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['shiftless7', 'merkules604', 'evrizzle', 'brandahoops', 'nicksface', 'memes_foryoufeed', 'finzys', 'anataliav']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
112,7328073960015351086,beauty,beauty,alexbabii97,"['other', 'other', 'other', 'other', 'beauty', 'other', 'other', 'other']","['benbuttv', 'stanisla.ru', 'badboyfrankie3', 'alexbabii97', 'irem.cinar0', 'tiktokpj', 'zufrof', 'dolmathekitten']",False,0.125,False,False,False,0.125,False,0.125,False,False,False,0.125,0.125
113,7328073960015351086,control,beauty,alexbabii97,"['other', 'other', 'other', 'sports', 'beauty', 'other', 'beauty', None]","['littletoypoodles', 'alexbabii97', 'steves.adventure', 'alexbabii97', 'alexbabii97', '__sako__404', 'alexbabii97', None]",False,0.0,False,False,False,0.5714285714285714,False,0.2857142857142857,False,False,False,0.5714285714285714,0.5714285714285714
114,7328073960015351086,society,beauty,alexbabii97,"['other', 'society', 'other', 'other', 'beauty', 'other', 'beauty', 'other']","['rileyscallon', '6abcactionnews', 'thejeffcapps', 'aliciasilverstone', 'zootedbluehappyface', 'thetalkcbs', 'joeando', 'mrsalexalemieux']",False,0.125,False,True,False,0.0,False,0.25,False,False,False,0.0,0.0
115,7328073960015351086,sports,beauty,alexbabii97,"['beauty', 'other', 'other', 'other', 'beauty', 'other', None, 'other']","['zootedbluehappyface', 'thattrendyteacher', 'countrydancekris', 'hoeishactivities2.0', 'thattrendyteacher', 'barstoolsports', 'atlhawks', 'barstoolsports']",False,0.0,False,False,False,0.0,False,0.2857142857142857,False,True,True,0.0,0.0
116,7328111534331202817,beauty,sports,genipool14,"['sports', 'sports', 'other', 'sports', 'sports', 'other', None, None]","['genipool14', 'genipool14', 'ola.gold625', 'genipool14', 'genipool14', 'fan_oldtime', None, None]",False,0.0,False,False,False,0.6666666666666666,True,0.6666666666666666,True,True,True,0.6666666666666666,0.6666666666666666
117,7328111534331202817,control,sports,genipool14,"['sports', 'sports', 'sports', 'sports', None, 'sports', 'beauty', 'other']","['j.billiard3', 'genipool14', 'genipool14', 'xinxan18', None, 'genipool14', 'ideatimes', 'ideatimes']",False,0.0,False,False,False,0.42857142857142855,True,0.7142857142857143,True,True,True,0.42857142857142855,0.42857142857142855
118,7328111534331202817,society,sports,genipool14,"['beauty', None, None, 'other', 'beauty', 'sports', 'sports', 'sports']","['publicmixchannel01', 'wiliam_ph1', None, 'shwekham327', 'joethewinemaker', 'xinxan18', 'genipool14', 'genipool14']",False,0.0,False,False,False,0.2857142857142857,True,0.5,False,False,False,0.3333333333333333,0.3333333333333333
119,7328111534331202817,sports,sports,genipool14,"['other', 'sports', None, 'sports', 'sports', 'other', None, 'other']","['omarnutro', 'genipool14', None, 'genipool14', 'genipool14', 'omarnutro', None, 'omarnutro']",True,0.5,False,True,False,0.5,True,0.5,False,True,False,0.5,0.5
120,7328128899236384031,beauty,beauty,sailorkinsley,"['beauty', None, 'beauty', None, None, None, None, None]","['sailorkinsley', 'sailorkinsley', 'sailorkinsley', None, None, None, None, None]",False,1.0,True,True,True,1.0,False,1.0,True,True,True,1.5,1.5
121,7328128899236384031,control,beauty,sailorkinsley,"['other', 'other', 'beauty', None, None, None, None, None]","['darxk.sayid', 'camfant', 'sailorkinsley', None, None, None, None, None]",False,0.0,False,False,False,0.3333333333333333,False,0.3333333333333333,False,True,False,0.3333333333333333,0.3333333333333333
122,7328128899236384031,society,beauty,sailorkinsley,"['other', 'other', 'other', 'other', None, None, None, None]","['enews', 'kellanbigmoney', 'hurtsredemption', 'clipsandcaseoh', None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
123,7328128899236384031,sports,beauty,sailorkinsley,"['beauty', 'beauty', None, None, None, None, None, None]","['sailorkinsley', 'sailorkinsley', None, None, None, None, None, None]",False,0.0,False,False,False,1.0,False,1.0,True,True,True,1.0,1.0
124,7328399559120424235,beauty,society,evilnetik,"['other', 'other', 'other', 'other', 'other', 'other', None, 'other']","['official_nct', 'macpeepeepoopoo', 'keemsama', 'rileyscallon', 'donmahluvinlandrygame', 'taztoonami', 'visorxr', 'greenskulltok']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
125,7328399559120424235,control,society,evilnetik,"['other', 'beauty', 'other', 'other', 'other', 'society', 'other', 'other']","['paytonhughes18', 'kristy.jo.hinojosa', 'sarasplansky', 'michael_liscio72', 'jeremy_littel', 'andiebush', 'urting.pissy.flame', 'wefxbmk']",False,0.0,False,False,False,0.0,False,0.125,False,False,False,0.0,0.0
126,7328399559120424235,society,society,evilnetik,"[None, None, None, None, 'other', None, 'society', None]","[None, None, None, None, 'shoptintzy', None, 'underthedesknews', None]",False,0.5,False,False,False,0.0,False,0.5,False,False,False,0.0,0.0
127,7328399559120424235,sports,society,evilnetik,"['other', 'other', 'other', 'beauty', 'sports', 'other', 'sports', 'beauty']","['michael_liscio72', 'wormstastefunny', 'pippetmcmuffin', 'longlivethechaz', 'lehighwomenswrestling', 'starrlorainsews', 'espn', 'iyannanicole._']",False,0.25,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
128,7328666215214288129,beauty,sports,ausopen,"['sports', 'sports', 'sports', 'sports', 'other', 'other', 'sports', 'beauty']","['ashlynsmith.fit', 'ausopen', 'ausopen', 'ausopen', 'piffpeterson', 'sprubin', 'ausopen', 'nidalkabashii']",False,0.125,False,False,False,0.5,True,0.625,True,True,True,0.5,0.5
129,7328666215214288129,control,sports,ausopen,"['sports', 'sports', 'sports', 'sports', 'beauty', 'other', 'sports', 'other']","['ashlynsmith.fit', 'ausopen', 'ausopen', 'ausopen', 'nidalkabashii', 'piffpeterson', 'ausopen', 'dionandsebb']",False,0.0,False,False,False,0.5,True,0.625,True,True,True,0.5,0.5
130,7328666215214288129,society,sports,ausopen,"[None, 'sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'sports']","['ausopen', 'ausopen', 'ausopen', 'ausopen', 'ausopen', 'ausopen', 'ausopen', 'ausopen']",False,0.0,False,False,False,1.0,True,1.0,True,True,False,1.1428571428571428,1.1428571428571428
131,7328666215214288129,sports,sports,ausopen,"['sports', 'sports', 'sports', 'other', 'sports', 'sports', 'sports', 'sports']","['ausopen', 'ausopen', 'ausopen', 'wakluv._', 'ausopen', 'ausopen', 'ausopen', 'ausopen']",True,0.875,True,True,True,0.875,True,0.875,True,True,True,0.875,0.875
132,7328810190785056046,beauty,society,hustlegod510,"['other', 'other', 'beauty', 'other', 'other', 'other', 'sports', 'other']","['jmilly515', 'tfischer21', 'diycommerce', 'strawberriredd', 'miantwins', 'indigostorri', 'opticalacademy', 'rachie.tate_']",False,0.125,False,True,False,0.0,False,0.0,False,False,False,0.0,0.0
133,7328810190785056046,control,society,hustlegod510,"['other', 'beauty', 'other', 'other', 'beauty', 'beauty', 'other', 'beauty']","['jmilly515', 'floof.cottoncandy', 'tfischer21', 'ingriddlove', 'theeonlyivy', 'diycommerce', 'thestradman', 'bitchettez']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
134,7328810190785056046,society,society,hustlegod510,"[None, 'other', 'other', 'other', 'society', 'other', 'other', 'other']","['elya_.maisarah217', '_4frl3', 'deniaasinaga', 'camilleolayvar', 'cbsnews', 'gemsweetcake', '_4frl3', '_4frl3']",False,0.14285714285714285,False,False,False,0.0,False,0.14285714285714285,False,False,False,0.0,0.0
135,7328810190785056046,sports,society,hustlegod510,"['other', 'beauty', 'other', 'other', 'other', 'other', 'other', 'other']","['paperow', 'lovelydaughter_', 'shweeain110', 'funnycomedy9876', 'serenito.11', 'i_ammiashi', 'princessnicolezia', 'shweeain110']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
136,7328925121014500650,beauty,sports,thefitmamalife,"['sports', 'sports', 'sports', 'sports', 'sports', 'sports', 'other', 'beauty']","['getfitwithmell', 'olesia__shevchuk', 'olesia__shevchuk', 'olesia__shevchuk', 'taylorriney', 'maiahenryfit', 'fitonomy.app', 'audreyvictoria_']",False,0.125,False,False,False,0.0,True,0.75,True,True,True,0.0,0.0
137,7328925121014500650,control,sports,thefitmamalife,"['beauty', 'beauty', 'sports', 'sports', 'beauty', 'beauty', 'sports', 'sports']","['charlotteelise', 'audreyvictoria_', 'thefitmamalife', 'justtcocoo', 'mandanazarghami', 'charlize.wells', 'maiahenryfit', 'maiahenryfit']",False,0.0,False,False,False,0.125,True,0.5,False,True,False,0.125,0.125
138,7328925121014500650,society,sports,thefitmamalife,"['society', 'society', 'society', 'society', 'society', 'other', 'society', 'other']","['dailymail', 'dailymail', 'cbsmornings', 'cbsmornings', 'cbseveningnews', 'michaelsolakiewicz', 'accountablegop', 'isadora_.nunes']",True,0.75,True,True,True,0.0,False,0.0,False,False,False,0.0,0.0
139,7328925121014500650,sports,sports,thefitmamalife,"['other', 'other', 'beauty', 'other', None, 'other', 'other', 'other']","['nfl', 'aqwft', 'whatgoinn', 'gamingaddictfc24', 'hellooo.aya', 'killer.king134', 'kl4yzein9', 'albertram0']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
140,7329273345134939434,beauty,society,kagan_dunlap,"['other', 'other', 'other', 'society', 'beauty', 'other', 'other', None]","['wackawackamunvstopit', 'barstoolsports', 'connorprice__', 'kagan_dunlap', 'kagan_dunlap', 'official_nct', 'benazelart', 'barstoolsports']",False,0.14285714285714285,False,False,False,0.25,False,0.14285714285714285,False,False,False,0.2857142857142857,0.2857142857142857
141,7329273345134939434,control,society,kagan_dunlap,"['society', 'beauty', 'beauty', 'other', 'other', 'beauty', 'other', 'society']","['kagan_dunlap', 'kagan_dunlap', 'kagan_dunlap', 'kagan_dunlap', 'grindsouls', 'watchexchangeau', 'lunchbaglujan', '0dayctf']",False,0.0,False,False,False,0.5,False,0.25,False,True,True,0.5,0.5
142,7329273345134939434,society,society,kagan_dunlap,"['society', 'beauty', 'society', 'other', 'other', 'beauty', 'society', 'society']","['kagan_dunlap', 'kagan_dunlap', 'kagan_dunlap', 'justjordan33', '_nidal_wonderr_', 'kagan_dunlap', 'msnbc', 'abcnews']",True,0.5,False,True,True,0.5,True,0.5,False,True,True,0.5,0.5
143,7329273345134939434,sports,society,kagan_dunlap,"['other', 'sports', 'other', 'other', 'beauty', 'beauty', 'society', 'beauty']","['angelssupersecretpriv', 'espn', '6vqtr6', 'shi.j', 'kagan_dunlap', 'kagan_dunlap', 'kagan_dunlap', 'bonitaaaaa27']",False,0.125,False,True,False,0.375,False,0.125,False,False,False,0.375,0.375
144,7329567296127601966,beauty,sports,ndgojordy,"['other', 'other', 'other', 'other', 'sports', 'other', 'sports', 'sports']","['dc._2x', 'dc._2x', 'dc._2x', 'thecrispywhite', 'buffalobills', 'dc._2x', 'overtime', 'herro.prodigy']",False,0.0,False,False,False,0.0,False,0.375,False,False,False,0.0,0.0
145,7329567296127601966,control,sports,ndgojordy,"['sports', 'beauty', 'sports', 'other', 'other', 'other', 'other', 'other']","['haleyy.vfx', 'boo.hal', 'herro.prodigy', 'dc._2x', 'dc._2x', 'dc._2x', 'carlxvincent', 'therealgerron']",False,0.0,False,False,False,0.0,False,0.25,False,True,True,0.0,0.0
146,7329567296127601966,society,sports,ndgojordy,"['other', 'sports', 'sports', 'beauty', 'other', 'society', 'other', 'sports']","['meghantrainor', 'houseofhighlights', 'overtime', 'constanceiam', 'therealgerron', 'ashtonherndon', 'alexisd_15', 'buffalobills']",False,0.125,False,False,False,0.0,True,0.375,False,True,False,0.0,0.0
147,7329567296127601966,sports,sports,ndgojordy,"['other', 'other', 'sports', 'sports', 'other', 'other', 'other', 'beauty']","['dc._2x', 'adrien_nunez', 'overtime', 'herro.prodigy', 'dc._2x', 'therealgerron', 'jaredmccain24', 'byron2x']",False,0.25,False,True,False,0.0,False,0.25,False,True,False,0.0,0.0
148,7329622096005319982,beauty,beauty,acarusbeauty,"[None, 'other', 'beauty', 'other', 'other', 'other', 'other', 'other']","['resellingsecrets', 'fartmaster2100', 'syrianpsycho', 'says_spam1', 'tiarajanex', 'reignrobotics5588', 'baxkstreetdree', 'syrianpsycho']",False,0.14285714285714285,False,True,False,0.0,False,0.14285714285714285,False,True,False,0.0,0.0
149,7329622096005319982,control,beauty,acarusbeauty,"[None, 'other', 'other', 'other', 'other', 'beauty', 'beauty', 'other']","['resellingsecrets', 'lildroptop2.0', 'tiarajanex', 'says_spam1', 'lildroptop2.0', 'syrianpsycho', 'yuliangshoes1', 'fartmaster2100']",False,0.0,False,False,False,0.0,False,0.2857142857142857,False,False,False,0.0,0.0
150,7329622096005319982,society,beauty,acarusbeauty,"['other', 'beauty', 'other', 'beauty', None, 'other', 'other', 'other']","['says_spam1', 'zuknaks', 'lildroptop2.0', 'mansabrown', 'resellingsecrets', 'syrianpsycho', 'hotvirgomilf420', 'userkfy366']",False,0.0,False,False,False,0.0,False,0.2857142857142857,False,True,False,0.0,0.0
151,7329622096005319982,sports,beauty,acarusbeauty,"['other', 'other', 'beauty', 'other', None, None, 'other', 'beauty']","['bloxburgdeluna', 'gracehuangg', 'whereareuyeezy_', '_fpsnini', None, None, 'de_ouse', 'teufactory']",False,0.0,False,False,False,0.0,False,0.3333333333333333,False,True,False,0.0,0.0
152,7330031760375352582,beauty,other,sadieemckennaa,"['other', 'other', 'sports', 'other', 'other', 'other', 'other', 'beauty']","['pardisscarelllo', 'breckiehill', 'katiessigmond', 'official_nct', 'sadieemckennaa', 'official_nct', 'official_nct', 'sadieemckennaa']",False,0.125,False,False,False,0.25,True,0.75,True,True,True,0.25,0.25
153,7330031760375352582,control,other,sadieemckennaa,"['other', 'other', 'other', 'beauty', 'other', 'other', 'other', 'other']","['pardisscarelllo', 'pardisscarelllo', 'sadieemckennaa', 'sadieemckennaa', 'pardisscarelllo', 'sadieemckennaa', 'pardisscarelllo', 'pardisscarelllo']",False,0.0,False,False,False,0.375,True,0.875,True,True,True,0.375,0.375
154,7330031760375352582,society,other,sadieemckennaa,"['other', 'sports', 'beauty', 'other', 'other', 'other', 'other', 'other']","['pardisscarelllo', 'katiessigmond', 'sadieemckennaa', 'victoriaa.cardenas', 'aavaalfaro', 'sadieemckennaa', 'breckiehill', 'mandipandeee']",False,0.0,False,False,False,0.25,True,0.75,True,True,True,0.25,0.25
155,7330031760375352582,sports,other,sadieemckennaa,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['pardisscarelllo', 'pardisscarelllo', 'breckiehill', 'pardisscarelllo', 'pardisscarelllo', 'doctor.z0idberg', 'pardisscarelllo', 'breckiehill']",False,0.0,False,False,False,0.0,True,1.0,True,True,True,0.0,0.0
156,7330299774677110049,beauty,sports,memebrzi,"['society', 'other', 'other', None, None, None, None, None]","['otpsmokekiller', 'user4295254813836', 'itslonelyshark', None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
157,7330299774677110049,control,sports,memebrzi,"['other', 'beauty', 'other', 'beauty', 'other', 'society', None, None]","['mmmjoemele', 'brc_framers', 'alicheeser', 'wowwowstreetkitchen', '.notoriousmac', 'chrisandjasmin', None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
158,7330299774677110049,society,sports,memebrzi,"['other', 'society', 'other', None, None, None, None, None]","['new_usa_2024', 'washingtonpost', 'thegreatlondini.com', None, None, None, None, None]",False,0.3333333333333333,False,True,False,0.0,False,0.0,False,False,False,0.0,0.0
159,7330299774677110049,sports,sports,memebrzi,"['sports', 'other', 'other', 'other', 'other', None, 'other', 'other']","['espn', 'san.dhu87', '_kpop_my_family_', 'olesyazolina', 'awan3737', None, 'san.dhu87', 'san.dhu87']",False,0.14285714285714285,False,True,True,0.0,False,0.14285714285714285,False,True,True,0.0,0.0
160,7332843670607170862,beauty,society,royal..tee,"['other', 'other', 'other', 'other', 'other', 'sports', 'beauty', 'beauty']","['ddhottest', 'yarazaya1', 'anir7798', 'cbadger1225', '_sweet.candy.s28', 'breathbreak', 'chhloechoii', 'icedcoffeeblack0']",False,0.25,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
161,7332843670607170862,control,society,royal..tee,"['other', 'other', 'other', 'other', None, 'other', 'beauty', None]","['oreagaano', 'tangopoblacion', 'kratosttk_', 'ola.gold625', 'find_your_face', 'thatsdax', 'punjabjewellers123', None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
162,7332843670607170862,society,society,royal..tee,"['other', 'other', 'other', 'other', 'other', 'other', 'society', None]","['cbadger1225', 'whatsunique', 'car0.amp', 'ddhottest', 'marvilla_2007', 'yarazaya1', 'flawlessnina', None]",False,0.14285714285714285,False,False,False,0.0,False,0.14285714285714285,False,False,False,0.0,0.0
163,7332843670607170862,sports,society,royal..tee,"[None, None, None, None, None, None, None, None]","['antoyvicky2014', None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
164,7332910661657365806,beauty,sports,footballcr99,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['p1harmony', 'official_nct', 'official_nct', 'official_nct', 'official_nct', 'riize_jpn', 'atomictwins', 'official_nct']",False,0.0,False,False,False,0.0,False,0.0,False,False,False,0.0,0.0
165,7332910661657365806,control,sports,footballcr99,"[None, 'beauty', 'sports', 'sports', None, 'sports', None, None]","['obw_scute.92m', 'obw_scute.92m', 'aep.uno', 'snowyy.aep', 'obw_scute.92m', 'football__style', 'obw_scute.92m', 'abdallaosman314']",False,0.0,False,False,False,0.0,False,0.75,True,True,False,0.0,0.0
166,7332910661657365806,society,sports,footballcr99,"['other', 'other', 'sports', None, 'other', None, 'beauty', 'society']","['queenliza781', '.gdna', 'islamic_life919', 'obw_scute.92m', 'turkish.actor.lover74', 'obw_scute.92m', 'obw_scute.92m', 'knxnews']",False,0.16666666666666666,False,False,False,0.0,False,0.16666666666666666,False,True,False,0.0,0.0
167,7332910661657365806,sports,sports,footballcr99,"['other', 'beauty', 'sports', None, 'sports', 'sports', 'sports', 'other']","['patmcafeeshowofficial', 'obw_scute.92m', 'cbssports', 'obw_scute.92m', 'snowyy.aep', 'aep.uno', 'volleyballworld.pro', 'chicobestia6372']",True,0.5714285714285714,True,True,False,0.0,True,0.5714285714285714,True,True,False,0.0,0.0
168,7333325402301123883,beauty,beauty,phsbenji,"['other', 'other', 'sports', 'beauty', 'beauty', 'other', 'other', None]","['actually.average', 'abekikirov', 'abekikirov', 'chase.scs', 'babychelcheese', 'moosemorales', 'el_princisasso', 'chickennuggets4evaa']",False,0.2857142857142857,False,False,False,0.0,False,0.2857142857142857,False,False,False,0.0,0.0
169,7333325402301123883,control,beauty,phsbenji,"['beauty', 'beauty', 'other', None, None, 'other', 'other', 'other']","['chase.scs', 'packjower', 'your.initial93', 'ratehfd1', 'shaedyz', 'abekikirov', 'mustberavenclaw', 'jessrodenz']",False,0.0,False,False,False,0.0,False,0.3333333333333333,False,True,True,0.0,0.0
170,7333325402301123883,society,beauty,phsbenji,"['other', 'society', 'society', 'beauty', 'other', 'other', 'other', 'other']","['chris.ifeco5', 'abcworldnews', 'cnn', 'notblaunt2', 'cacawatuhh', 'chasesebesta', 'tx.alejandroo', 'glorifyjffrxn']",False,0.25,False,True,False,0.0,False,0.125,False,False,False,0.0,0.0
171,7333325402301123883,sports,beauty,phsbenji,"['beauty', 'beauty', 'other', None, 'other', 'other', 'beauty', 'other']","['packjower', 'chase.scs', 'wow_bro_thats_crazy_', 'shaedyz', 'notblaunt2', 'remarcooo', 'notblaunt2', 'sparkyghoul']",False,0.0,False,False,False,0.0,False,0.42857142857142855,False,True,True,0.0,0.0
172,7333713465917328672,beauty,other,khaby.lame,"['other', 'other', 'other', None, None, None, None, None]","['riize_official', 'papachestyp', 'itzpolloyt', None, None, None, None, None]",False,0.0,False,False,False,0.0,False,1.0,True,True,True,0.0,0.0
